olid,orderid,productid,qty,lineprice,linetotal,builtdate,promisedate,deldate
48399,30440,15,1,995.00,995.00,,2022-11-06,
48400,30440,13,1,4.95,4.95,,2022-11-06,
48401,30441,18,1,24995.00,24995.00,,2022-11-06,
48402,30441,14,1,449.00,449.00,,2022-11-06,
48403,30441,13,3,4.95,14.85,,2022-11-06,
48404,30442,19,1,27995.00,27995.00,,2022-11-06,
48405,30442,10,1,995.00,995.00,,2022-11-06,
48406,30442,16,1,79.00,79.00,,2022-11-06,
48407,30442,12,1,699.00,699.00,2022-11-06,
48408,30442,14,1,449.00,449.00,,2022-11-06,
48409,30442,15,1,995.00,995.00,,2022-11-06,
48410,30442,17,1,495.00,495.00,,2022-11-06,
48411,30442,13,6,4.95,29.70,,2022-11-06,
48412,30443,18,1,24995.00,24995.00,,2022-11-06,
48413,30443,10,1,995.00,995.00,,2022-11-06,
48414,30443,16,1,79.00,79.00,,2022-11-06,
48415,30443,12,1,699.00,699.00,2022-11-06,
48416,30443,13,4,4.95,19.80,,2022-11-06,
48417,30444,11,1,17995.00,17995.00,,2022-11-06,
48418,30444,16,1,79.00,79.00,,2022-11-06,
48419,30444,15,1,995.00,995.00,,2022-11-06,
48420,30444,17,1,495.00,495.00,,2022-11-06,
48421,30445,19,1,27995.00,27995.00,,2022-11-06,
48422,30445,16,1,79.00,79.00,,2022-11-06,
48423,30445,17,1,495.00,495.00,,2022-11-06,
48424,30446,11,1,17995.00,17995.00,,2022-11-06,
48425,30446,14,1,449.00,449.00,,2022-11-06,
48426,30446,13,3,4.95,14.85,,2022-11-06,
48427,30447,19,1,27995.00,27995.00,,2022-11-07,
48428,30447,10,1,995.00,995.00,,2022-11-07,
48429,30447,12,1,699.00,699.00,2022-11-07,
48430,30447,14,1,449.00,449.00,,2022-11-07,
48431,30447,13,4,4.95,19.80,,2022-11-07,
48432,30448,19,1,27995.00,27995.00,,2022-11-07,
48433,30448,12,1,699.00,699.00,2022-11-07,
48434,30448,13,2,4.95,9.90,,2022-11-07,
48435,30449,19,1,27995.00,27995.00,,2022-11-07,
48436,30449,10,1,995.00,995.00,,2022-11-07,
48437,30449,13,1,4.95,4.95,,2022-11-07,
48438,30450,16,1,79.00,79.00,,,2022-07-10
48439,30451,11,1,17995.00,17995.00,,2022-11-07,
48440,30451,10,1,995.00,995.00,,2022-11-07,
48441,30452,18,1,24995.00,24995.00,,2022-11-07,
48442,30452,10,1,995.00,995.00,,2022-11-07,
48443,30452,14,1,449.00,449.00,,2022-11-07,
48444,30453,18,1,24995.00,24995.00,,2022-11-07,
48445,30453,10,1,995.00,995.00,,2022-11-07,
48446,30453,16,1,79.00,79.00,,2022-11-07,
48447,30454,18,1,24995.00,24995.00,,2022-11-07,
48448,30454,16,1,79.00,79.00,,2022-11-07,
48449,30454,12,1,699.00,699.00,2022-11-07,
48450,30454,14,1,449.00,449.00,,2022-11-07,
48451,30454,13,2,4.95,9.90,,2022-11-07,
48452,30455,19,1,27995.00,27995.00,,2022-11-07,
48453,30455,16,1,79.00,79.00,,2022-11-07,
48454,30455,15,1,995.00,995.00,,2022-11-07,
48455,30455,17,1,495.00,495.00,,2022-11-07,
48456,30455,13,2,4.95,9.90,,2022-11-07,
48457,30456,18,1,24995.00,24995.00,,2022-11-07,
48458,30456,14,1,449.00,449.00,,2022-11-07,
48459,30457,11,1,17995.00,17995.00,,2022-11-07,
48460,30457,10,1,995.00,995.00,,2022-11-07,
48461,30457,16,3,79.00,237.00,,2022-11-07,
48462,30457,14,1,449.00,449.00,,2022-11-07,
48463,30458,16,1,79.00,79.00,,,2022-07-10
48464,30459,18,1,24995.00,24995.00,,2022-11-07,
48465,30459,13,4,4.95,19.80,,2022-11-07,
48466,30460,11,1,17995.00,17995.00,,2022-11-07,
48467,30460,10,1,995.00,995.00,,2022-11-07,
48468,30460,16,1,79.00,79.00,,2022-11-07,
48469,30461,18,1,24995.00,24995.00,,2022-11-07,
48470,30461,16,1,79.00,79.00,,2022-11-07,
48471,30462,18,1,24995.00,24995.00,,2022-11-07,
48472,30462,16,3,79.00,237.00,,2022-11-07,
48473,30463,11,1,17995.00,17995.00,,2022-11-07,
48474,30464,18,1,24995.00,24995.00,,2022-11-07,
48475,30464,13,5,4.95,24.75,,2022-11-07,
48476,30465,19,1,27995.00,27995.00,,2022-11-07,
48477,30465,10,1,995.00,995.00,,2022-11-07,
48478,30465,13,4,4.95,19.80,,2022-11-07,
48479,30466,19,1,27995.00,27995.00,,2022-11-07,
48480,30466,16,1,79.00,79.00,,2022-11-07,
48481,30466,14,1,449.00,449.00,,2022-11-07,
48482,30467,16,1,79.00,79.00,,,2022-07-10
48483,30467,14,1,449.00,449.00,,,2022-07-10
48484,30467,20,1,95.00,95.00,,,2022-07-10
48485,30468,11,1,17995.00,17995.00,,2022-11-07,
48486,30468,10,1,995.00,995.00,,2022-11-07,
48487,30468,13,2,4.95,9.90,,2022-11-07,
48488,30469,11,1,17995.00,17995.00,,2022-11-07,
48489,30469,10,1,995.00,995.00,,2022-11-07,
48490,30469,16,2,79.00,158.00,,2022-11-07,
48491,30469,13,3,4.95,14.85,,2022-11-07,
48492,30470,13,8,4.95,39.60,,,2022-07-10
48493,30471,18,1,24995.00,24995.00,,2022-11-07,
48494,30471,10,1,995.00,995.00,,2022-11-07,
48495,30471,12,1,699.00,699.00,2022-11-07,
48496,30471,17,1,495.00,495.00,,2022-11-07,
48497,30471,13,3,4.95,14.85,,2022-11-07,
48498,30472,18,1,24995.00,24995.00,,2022-11-07,
48499,30472,10,1,995.00,995.00,,2022-11-07,
48500,30472,16,1,79.00,79.00,,2022-11-07,
48501,30473,16,1,79.00,79.00,,,2022-07-10
48502,30473,14,1,449.00,449.00,,,2022-07-10
48503,30474,18,1,24995.00,24995.00,,2022-11-07,
48504,30474,10,1,995.00,995.00,,2022-11-07,
48505,30474,15,1,995.00,995.00,,2022-11-07,
48506,30474,13,4,4.95,19.80,,2022-11-07,
48507,30475,18,1,24995.00,24995.00,,2022-11-07,
48508,30475,15,1,995.00,995.00,,2022-11-07,
48509,30476,19,1,27995.00,27995.00,,2022-11-07,
48510,30476,12,1,699.00,699.00,2022-11-07,
48511,30476,14,1,449.00,449.00,,2022-11-07,
48512,30476,13,5,4.95,24.75,,2022-11-07,
48513,30477,18,1,24995.00,24995.00,,2022-11-08,
48514,30477,10,1,995.00,995.00,,2022-11-08,
48515,30477,14,1,449.00,449.00,,2022-11-08,
48516,30477,17,1,495.00,495.00,,2022-11-08,
48517,30477,13,4,4.95,19.80,,2022-11-08,
48518,30478,19,1,27995.00,27995.00,,2022-11-08,
48519,30478,10,1,995.00,995.00,,2022-11-08,
48520,30478,16,2,79.00,158.00,,2022-11-08,
48521,30478,12,1,699.00,699.00,2022-11-08,
48522,30478,13,1,4.95,4.95,,2022-11-08,
48523,30479,18,1,24995.00,24995.00,,2022-11-08,
48524,30479,10,1,995.00,995.00,,2022-11-08,
48525,30479,16,1,79.00,79.00,,2022-11-08,
48526,30479,13,3,4.95,14.85,,2022-11-08,
48527,30480,11,1,17995.00,17995.00,,2022-11-08,
48528,30480,10,1,995.00,995.00,,2022-11-08,
48529,30480,15,1,995.00,995.00,,2022-11-08,
48530,30481,11,1,17995.00,17995.00,,2022-11-08,
48531,30481,14,1,449.00,449.00,,2022-11-08,
48532,30481,13,3,4.95,14.85,,2022-11-08,
48533,30482,13,4,4.95,19.80,,,2022-07-11
48534,30482,16,1,79.00,79.00,,,2022-07-11
48535,30483,19,1,27995.00,27995.00,,2022-11-08,
48536,30483,12,1,699.00,699.00,2022-11-08,
48537,30484,11,1,17995.00,17995.00,,2022-11-08,
48538,30484,10,1,995.00,995.00,,2022-11-08,
48539,30484,12,1,699.00,699.00,2022-11-08,
48540,30485,18,1,24995.00,24995.00,,2022-11-08,
48541,30485,16,1,79.00,79.00,,2022-11-08,
48542,30485,14,1,449.00,449.00,,2022-11-08,
48543,30486,11,1,17995.00,17995.00,,2022-11-09,
48544,30486,12,1,699.00,699.00,2022-11-09,
48545,30486,13,2,4.95,9.90,,2022-11-09,
48546,30487,18,1,24995.00,24995.00,,2022-11-09,
48547,30487,12,1,699.00,699.00,2022-11-09,
48548,30488,11,1,17995.00,17995.00,,2022-11-09,
48549,30488,10,1,995.00,995.00,,2022-11-09,
48550,30488,16,1,79.00,79.00,,2022-11-09,
48551,30488,15,1,995.00,995.00,,2022-11-09,
48552,30488,17,1,495.00,495.00,,2022-11-09,
48553,30488,13,4,4.95,19.80,,2022-11-09,
48554,30489,18,1,24995.00,24995.00,,2022-11-09,
48555,30489,10,1,995.00,995.00,,2022-11-09,
48556,30489,13,7,4.95,34.65,,2022-11-09,
48557,30490,18,1,24995.00,24995.00,,2022-11-09,
48558,30490,12,1,699.00,699.00,2022-11-09,
48559,30490,13,4,4.95,19.80,,2022-11-09,
48560,30491,18,1,24995.00,24995.00,,2022-11-09,
48561,30491,12,1,699.00,699.00,2022-11-09,
48562,30491,15,1,995.00,995.00,,2022-11-09,
48563,30492,18,1,24995.00,24995.00,,2022-11-10,
48564,30492,10,1,995.00,995.00,,2022-11-10,
48565,30492,13,6,4.95,29.70,,2022-11-10,
48566,30493,11,1,17995.00,17995.00,,2022-11-10,
48567,30494,18,1,24995.00,24995.00,,2022-11-10,
48568,30494,13,4,4.95,19.80,,2022-11-10,
48569,30495,13,6,4.95,29.70,,,2022-07-13
48570,30496,18,1,24995.00,24995.00,,2022-11-10,
48571,30496,16,1,79.00,79.00,,2022-11-10,
48572,30496,12,1,699.00,699.00,2022-11-10,
48573,30496,14,1,449.00,449.00,,2022-11-10,
48574,30496,17,1,495.00,495.00,,2022-11-10,
48575,30496,13,5,4.95,24.75,,2022-11-10,
48576,30497,13,4,4.95,19.80,,,2022-07-13
48577,30498,18,1,24995.00,24995.00,,2022-11-11,
48578,30498,15,1,995.00,995.00,,2022-11-11,
48579,30498,13,1,4.95,4.95,,2022-11-11,
48580,30499,19,1,27995.00,27995.00,,2022-11-11,
48581,30499,10,1,995.00,995.00,,2022-11-11,
48582,30500,18,1,24995.00,24995.00,,2022-11-11,
48583,30500,10,1,995.00,995.00,,2022-11-11,
48584,30500,16,1,79.00,79.00,,2022-11-11,
48585,30500,13,3,4.95,14.85,,2022-11-11,
48586,30501,18,1,24995.00,24995.00,,2022-11-11,
48587,30501,16,1,79.00,79.00,,2022-11-11,
48588,30501,12,1,699.00,699.00,2022-11-11,
48589,30501,15,1,995.00,995.00,,2022-11-11,
48590,30502,11,1,17995.00,17995.00,,2022-11-11,
48591,30502,12,1,699.00,699.00,2022-11-11,
48592,30502,14,1,449.00,449.00,,2022-11-11,
48593,30503,14,1,449.00,449.00,,,2022-07-14
48594,30504,18,1,24995.00,24995.00,,2022-11-11,
48595,30504,12,1,699.00,699.00,2022-11-11,
48596,30505,11,1,17995.00,17995.00,,2022-11-11,
48597,30505,10,1,995.00,995.00,,2022-11-11,
48598,30505,16,3,79.00,237.00,,2022-11-11,
48599,30505,17,1,495.00,495.00,,2022-11-11,
48600,30505,13,5,4.95,24.75,,2022-11-11,
48601,30506,11,1,17995.00,17995.00,,2022-11-12,
48602,30506,12,1,699.00,699.00,2022-11-12,
48603,30506,15,1,995.00,995.00,,2022-11-12,
48604,30507,13,7,4.95,34.65,,,2022-07-15
48605,30508,18,1,24995.00,24995.00,,2022-11-12,
48606,30508,12,1,699.00,699.00,2022-11-12,
48607,30508,14,1,449.00,449.00,,2022-11-12,
48608,30508,13,2,4.95,9.90,,2022-11-12,
48609,30509,11,1,17995.00,17995.00,,2022-11-12,
48610,30510,18,1,24995.00,24995.00,,2022-11-12,
48611,30510,10,1,995.00,995.00,,2022-11-12,
48612,30510,16,1,79.00,79.00,,2022-11-12,
48613,30510,15,1,995.00,995.00,,2022-11-12,
48614,30511,19,1,27995.00,27995.00,,2022-11-12,
48615,30511,10,1,995.00,995.00,,2022-11-12,
48616,30511,16,1,79.00,79.00,,2022-11-12,
48617,30511,12,1,699.00,699.00,2022-11-12,
48618,30511,15,1,995.00,995.00,,2022-11-12,
48619,30511,17,1,495.00,495.00,,2022-11-12,
48620,30512,18,1,24995.00,24995.00,,2022-11-12,
48621,30512,10,1,995.00,995.00,,2022-11-12,
48622,30513,11,1,17995.00,17995.00,,2022-11-12,
48623,30513,10,1,995.00,995.00,,2022-11-12,
48624,30514,11,1,17995.00,17995.00,,2022-11-12,
48625,30514,10,1,995.00,995.00,,2022-11-12,
48626,30514,16,1,79.00,79.00,,2022-11-12,
48627,30514,17,1,495.00,495.00,,2022-11-12,
48628,30515,19,1,27995.00,27995.00,,2022-11-12,
48629,30515,16,3,79.00,237.00,,2022-11-12,
48630,30515,12,1,699.00,699.00,2022-11-12,
48631,30515,15,1,995.00,995.00,,2022-11-12,
48632,30515,13,5,4.95,24.75,,2022-11-12,
48633,30516,11,1,17995.00,17995.00,,2022-11-12,
48634,30516,16,1,79.00,79.00,,2022-11-12,
48635,30516,13,3,4.95,14.85,,2022-11-12,
48636,30517,18,1,24995.00,24995.00,,2022-11-12,
48637,30517,10,1,995.00,995.00,,2022-11-12,
48638,30517,16,2,79.00,158.00,,2022-11-12,
48639,30517,15,1,995.00,995.00,,2022-11-12,
48640,30518,18,1,24995.00,24995.00,,2022-11-12,
48641,30518,13,2,4.95,9.90,,2022-11-12,
48642,30519,11,1,17995.00,17995.00,,2022-11-12,
48643,30519,13,4,4.95,19.80,,2022-11-12,
48644,30520,11,1,17995.00,17995.00,,2022-11-12,
48645,30520,16,1,79.00,79.00,,2022-11-12,
48646,30520,15,1,995.00,995.00,,2022-11-12,
48647,30520,17,1,495.00,495.00,,2022-11-12,
48648,30520,13,4,4.95,19.80,,2022-11-12,
48649,30521,13,6,4.95,29.70,,,2022-07-15
48650,30522,18,1,24995.00,24995.00,,2022-11-12,
48651,30522,16,1,79.00,79.00,,2022-11-12,
48652,30522,15,1,995.00,995.00,,2022-11-12,
48653,30522,13,4,4.95,19.80,,2022-11-12,
48654,30523,19,1,27995.00,27995.00,,2022-11-12,
48655,30523,12,1,699.00,699.00,2022-11-12,
48656,30524,11,1,17995.00,17995.00,,2022-11-12,
48657,30524,10,1,995.00,995.00,,2022-11-12,
48658,30524,12,1,699.00,699.00,2022-11-12,
48659,30524,13,4,4.95,19.80,,2022-11-12,
48660,30525,13,3,4.95,14.85,,,2022-07-15
48661,30526,18,1,24995.00,24995.00,,2022-11-12,
48662,30526,15,1,995.00,995.00,,2022-11-12,
48663,30527,18,1,24995.00,24995.00,,2022-11-12,
48664,30527,16,1,79.00,79.00,,2022-11-12,
48665,30527,14,1,449.00,449.00,,2022-11-12,
48666,30527,15,1,995.00,995.00,,2022-11-12,
48667,30527,17,1,495.00,495.00,,2022-11-12,
48668,30528,18,1,24995.00,24995.00,,2022-11-12,
48669,30528,10,1,995.00,995.00,,2022-11-12,
48670,30528,16,1,79.00,79.00,,2022-11-12,
48671,30528,14,1,449.00,449.00,,2022-11-12,
48672,30528,13,2,4.95,9.90,,2022-11-12,
48673,30529,11,1,17995.00,17995.00,,2022-11-13,
48674,30529,12,1,699.00,699.00,2022-11-13,
48675,30529,14,1,449.00,449.00,,2022-11-13,
48676,30529,15,1,995.00,995.00,,2022-11-13,
48677,30530,18,1,24995.00,24995.00,,2022-11-13,
48678,30530,16,1,79.00,79.00,,2022-11-13,
48679,30530,12,1,699.00,699.00,2022-11-13,
48680,30530,14,1,449.00,449.00,,2022-11-13,
48681,30531,11,1,17995.00,17995.00,,2022-11-13,
48682,30531,15,1,995.00,995.00,,2022-11-13,
48683,30532,11,1,17995.00,17995.00,,2022-11-13,
48684,30532,16,1,79.00,79.00,,2022-11-13,
48685,30532,12,1,699.00,699.00,2022-11-13,
48686,30533,18,1,24995.00,24995.00,,2022-11-13,
48687,30533,10,1,995.00,995.00,,2022-11-13,
48688,30533,16,1,79.00,79.00,,2022-11-13,
48689,30533,14,1,449.00,449.00,,2022-11-13,
48690,30533,17,1,495.00,495.00,,2022-11-13,
48691,30534,18,1,24995.00,24995.00,,2022-11-13,
48692,30534,16,1,79.00,79.00,,2022-11-13,
48693,30534,12,1,699.00,699.00,2022-11-13,
48694,30534,15,1,995.00,995.00,,2022-11-13,
48695,30535,11,1,17995.00,17995.00,,2022-11-13,
48696,30535,10,1,995.00,995.00,,2022-11-13,
48697,30535,13,2,4.95,9.90,,2022-11-13,
48698,30536,18,1,24995.00,24995.00,,2022-11-13,
48699,30536,10,1,995.00,995.00,,2022-11-13,
48700,30536,13,1,4.95,4.95,,2022-11-13,
48701,30537,18,1,24995.00,24995.00,,2022-11-13,
48702,30537,10,1,995.00,995.00,,2022-11-13,
48703,30537,16,1,79.00,79.00,,2022-11-13,
48704,30538,19,1,27995.00,27995.00,,2022-11-13,
48705,30538,10,1,995.00,995.00,,2022-11-13,
48706,30538,12,1,699.00,699.00,2022-11-13,
48707,30538,17,1,495.00,495.00,,2022-11-13,
48708,30539,18,1,24995.00,24995.00,,2022-11-13,
48709,30539,10,1,995.00,995.00,,2022-11-13,
48710,30539,16,1,79.00,79.00,,2022-11-13,
48711,30539,14,1,449.00,449.00,,2022-11-13,
48712,30539,13,3,4.95,14.85,,2022-11-13,
48713,30540,18,1,24995.00,24995.00,,2022-11-13,
48714,30540,10,1,995.00,995.00,,2022-11-13,
48715,30540,17,1,495.00,495.00,,2022-11-13,
48716,30541,18,1,24995.00,24995.00,,2022-11-13,
48717,30541,10,1,995.00,995.00,,2022-11-13,
48718,30541,12,1,699.00,699.00,2022-11-13,
48719,30541,14,1,449.00,449.00,,2022-11-13,
48720,30542,11,1,17995.00,17995.00,,2022-11-13,
48721,30542,16,1,79.00,79.00,,2022-11-13,
48722,30542,14,1,449.00,449.00,,2022-11-13,
48723,30542,15,1,995.00,995.00,,2022-11-13,
48724,30543,11,1,17995.00,17995.00,,2022-11-13,
48725,30543,16,1,79.00,79.00,,2022-11-13,
48726,30543,12,1,699.00,699.00,2022-11-13,
48727,30544,18,1,24995.00,24995.00,,2022-11-13,
48728,30544,10,1,995.00,995.00,,2022-11-13,
48729,30544,14,1,449.00,449.00,,2022-11-13,
48730,30544,13,7,4.95,34.65,,2022-11-13,
48731,30545,19,1,27995.00,27995.00,,2022-11-13,
48732,30545,10,1,995.00,995.00,,2022-11-13,
48733,30545,16,1,79.00,79.00,,2022-11-13,
48734,30545,12,1,699.00,699.00,2022-11-13,
48735,30546,19,1,27995.00,27995.00,,2022-11-13,
48736,30546,10,1,995.00,995.00,,2022-11-13,
48737,30546,15,1,995.00,995.00,,2022-11-13,
48738,30546,13,4,4.95,19.80,,2022-11-13,
48739,30547,18,1,24995.00,24995.00,,2022-11-13,
48740,30547,10,1,995.00,995.00,,2022-11-13,
48741,30547,12,1,699.00,699.00,2022-11-13,
48742,30548,11,1,17995.00,17995.00,,2022-11-13,
48743,30548,14,1,449.00,449.00,,2022-11-13,
48744,30549,18,1,24995.00,24995.00,,2022-11-13,
48745,30549,10,1,995.00,995.00,,2022-11-13,
48746,30549,12,1,699.00,699.00,2022-11-13,
48747,30549,15,1,995.00,995.00,,2022-11-13,
48748,30549,13,1,4.95,4.95,,2022-11-13,
48749,30550,19,1,27995.00,27995.00,,2022-11-13,
48750,30551,18,1,24995.00,24995.00,,2022-11-13,
48751,30551,10,1,995.00,995.00,,2022-11-13,
48752,30551,16,1,79.00,79.00,,2022-11-13,
48753,30551,12,1,699.00,699.00,2022-11-13,
48754,30552,18,1,24995.00,24995.00,,2022-11-13,
48755,30552,12,1,699.00,699.00,2022-11-13,
48756,30552,15,1,995.00,995.00,,2022-11-13,
48757,30552,17,1,495.00,495.00,,2022-11-13,
48758,30552,13,3,4.95,14.85,,2022-11-13,
48759,30553,11,1,17995.00,17995.00,,2022-11-13,
48760,30553,16,1,79.00,79.00,,2022-11-13,
48761,30554,19,1,27995.00,27995.00,,2022-11-13,
48762,30554,13,4,4.95,19.80,,2022-11-13,
48763,30555,19,1,27995.00,27995.00,,2022-11-13,
48764,30555,12,1,699.00,699.00,2022-11-13,
48765,30555,14,1,449.00,449.00,,2022-11-13,
48766,30555,13,7,4.95,34.65,,2022-11-13,
48767,30556,11,1,17995.00,17995.00,,2022-11-13,
48768,30556,16,1,79.00,79.00,,2022-11-13,
48769,30557,11,1,17995.00,17995.00,,2022-11-13,
48770,30557,16,1,79.00,79.00,,2022-11-13,
48771,30557,12,1,699.00,699.00,2022-11-13,
48772,30557,13,4,4.95,19.80,,2022-11-13,
48773,30558,18,1,24995.00,24995.00,,2022-11-13,
48774,30558,10,1,995.00,995.00,,2022-11-13,
48775,30558,16,1,79.00,79.00,,2022-11-13,
48776,30558,14,1,449.00,449.00,,2022-11-13,
48777,30559,19,1,27995.00,27995.00,,2022-11-13,
48778,30560,13,2,4.95,9.90,,,2022-07-16
48779,30560,16,1,79.00,79.00,,,2022-07-16
48780,30561,18,1,24995.00,24995.00,,2022-11-14,
48781,30561,16,1,79.00,79.00,,2022-11-14,
48782,30562,19,1,27995.00,27995.00,,2022-11-14,
48783,30562,16,1,79.00,79.00,,2022-11-14,
48784,30562,14,1,449.00,449.00,,2022-11-14,
48785,30562,15,1,995.00,995.00,,2022-11-14,
48786,30562,13,6,4.95,29.70,,2022-11-14,
48787,30563,19,1,27995.00,27995.00,,2022-11-14,
48788,30563,14,1,449.00,449.00,,2022-11-14,
48789,30564,11,1,17995.00,17995.00,,2022-11-14,
48790,30564,10,1,995.00,995.00,,2022-11-14,
48791,30565,18,1,24995.00,24995.00,,2022-11-14,
48792,30566,18,1,24995.00,24995.00,,2022-11-14,
48793,30566,14,1,449.00,449.00,,2022-11-14,
48794,30567,11,1,17995.00,17995.00,,2022-11-14,
48795,30567,10,1,995.00,995.00,,2022-11-14,
48796,30567,16,1,79.00,79.00,,2022-11-14,
48797,30567,13,3,4.95,14.85,,2022-11-14,
48798,30568,16,1,79.00,79.00,,,2022-07-17
48799,30569,18,1,24995.00,24995.00,,2022-11-14,
48800,30569,10,1,995.00,995.00,,2022-11-14,
48801,30569,13,2,4.95,9.90,,2022-11-14,
48802,30570,11,1,17995.00,17995.00,,2022-11-14,
48803,30570,16,2,79.00,158.00,,2022-11-14,
48804,30570,14,1,449.00,449.00,,2022-11-14,
48805,30571,18,1,24995.00,24995.00,,2022-11-14,
48806,30571,12,1,699.00,699.00,2022-11-14,
48807,30571,17,1,495.00,495.00,,2022-11-14,
48808,30572,11,1,17995.00,17995.00,,2022-11-14,
48809,30572,16,1,79.00,79.00,,2022-11-14,
48810,30573,19,1,27995.00,27995.00,,2022-11-14,
48811,30573,10,1,995.00,995.00,,2022-11-14,
48812,30573,17,1,495.00,495.00,,2022-11-14,
48813,30574,11,1,17995.00,17995.00,,2022-11-14,
48814,30574,16,1,79.00,79.00,,2022-11-14,
48815,30574,14,1,449.00,449.00,,2022-11-14,
48816,30574,15,1,995.00,995.00,,2022-11-14,
48817,30574,17,1,495.00,495.00,,2022-11-14,
48818,30575,19,1,27995.00,27995.00,,2022-11-14,
48819,30575,14,1,449.00,449.00,,2022-11-14,
48820,30575,13,5,4.95,24.75,,2022-11-14,
48821,30576,11,1,17995.00,17995.00,,2022-11-14,
48822,30577,11,1,17995.00,17995.00,,2022-11-14,
48823,30577,13,3,4.95,14.85,,2022-11-14,
48824,30578,18,1,24995.00,24995.00,,2022-11-14,
48825,30578,16,1,79.00,79.00,,2022-11-14,
48826,30578,13,4,4.95,19.80,,2022-11-14,
48827,30579,11,1,17995.00,17995.00,,2022-11-14,
48828,30579,14,1,449.00,449.00,,2022-11-14,
48829,30579,13,3,4.95,14.85,,2022-11-14,
48830,30580,11,1,17995.00,17995.00,,2022-11-14,
48831,30580,10,1,995.00,995.00,,2022-11-14,
48832,30580,15,1,995.00,995.00,,2022-11-14,
48833,30580,13,5,4.95,24.75,,2022-11-14,
48834,30581,18,1,24995.00,24995.00,,2022-11-14,
48835,30581,15,1,995.00,995.00,,2022-11-14,
48836,30582,18,1,24995.00,24995.00,,2022-11-14,
48837,30582,10,1,995.00,995.00,,2022-11-14,
48838,30582,16,1,79.00,79.00,,2022-11-14,
48839,30582,12,1,699.00,699.00,2022-11-14,
48840,30582,13,4,4.95,19.80,,2022-11-14,
48841,30583,18,1,24995.00,24995.00,,2022-11-14,
48842,30583,10,1,995.00,995.00,,2022-11-14,
48843,30583,14,1,449.00,449.00,,2022-11-14,
48844,30583,15,1,995.00,995.00,,2022-11-14,
48845,30583,13,5,4.95,24.75,,2022-11-14,
48846,30584,18,1,24995.00,24995.00,,2022-11-15,
48847,30584,15,1,995.00,995.00,,2022-11-15,
48848,30584,13,4,4.95,19.80,,2022-11-15,
48849,30585,13,5,4.95,24.75,,,2022-07-18
48850,30586,20,1,95.00,95.00,,,2022-07-18
48851,30587,19,1,27995.00,27995.00,,2022-11-15,
48852,30587,10,1,995.00,995.00,,2022-11-15,
48853,30587,14,1,449.00,449.00,,2022-11-15,
48854,30587,15,1,995.00,995.00,,2022-11-15,
48855,30587,13,1,4.95,4.95,,2022-11-15,
48856,30588,18,1,24995.00,24995.00,,2022-11-15,
48857,30588,10,1,995.00,995.00,,2022-11-15,
48858,30588,16,1,79.00,79.00,,2022-11-15,
48859,30588,15,1,995.00,995.00,,2022-11-15,
48860,30589,19,1,27995.00,27995.00,,2022-11-15,
48861,30589,10,1,995.00,995.00,,2022-11-15,
48862,30589,16,2,79.00,158.00,,2022-11-15,
48863,30589,12,1,699.00,699.00,2022-11-15,
48864,30590,18,1,24995.00,24995.00,,2022-11-16,
48865,30590,10,1,995.00,995.00,,2022-11-16,
48866,30591,13,6,4.95,29.70,,,2022-07-19
48867,30591,16,1,79.00,79.00,,,2022-07-19
48868,30592,11,1,17995.00,17995.00,,2022-11-16,
48869,30592,15,1,995.00,995.00,,2022-11-16,
48870,30592,13,3,4.95,14.85,,2022-11-16,
48871,30593,13,6,4.95,29.70,,,2022-07-20
48872,30594,19,1,27995.00,27995.00,,2022-11-17,
48873,30594,12,1,699.00,699.00,2022-11-17,
48874,30594,14,1,449.00,449.00,,2022-11-17,
48875,30594,13,2,4.95,9.90,,2022-11-17,
48876,30595,18,1,24995.00,24995.00,,2022-11-17,
48877,30595,10,1,995.00,995.00,,2022-11-17,
48878,30595,17,1,495.00,495.00,,2022-11-17,
48879,30595,13,3,4.95,14.85,,2022-11-17,
48880,30596,18,1,24995.00,24995.00,,2022-11-17,
48881,30596,10,1,995.00,995.00,,2022-11-17,
48882,30596,16,1,79.00,79.00,,2022-11-17,
48883,30596,13,4,4.95,19.80,,2022-11-17,
48884,30597,18,1,24995.00,24995.00,,2022-11-17,
48885,30597,10,1,995.00,995.00,,2022-11-17,
48886,30597,15,1,995.00,995.00,,2022-11-17,
48887,30598,19,1,27995.00,27995.00,,2022-11-18,
48888,30598,10,1,995.00,995.00,,2022-11-18,
48889,30598,12,1,699.00,699.00,2022-11-18,
48890,30598,17,1,495.00,495.00,,2022-11-18,
48891,30599,18,1,24995.00,24995.00,,2022-11-18,
48892,30599,16,1,79.00,79.00,,2022-11-18,
48893,30600,19,1,27995.00,27995.00,,2022-11-18,
48894,30600,12,1,699.00,699.00,2022-11-18,
48895,30600,14,1,449.00,449.00,,2022-11-18,
48896,30601,11,1,17995.00,17995.00,,2022-11-19,
48897,30602,18,1,24995.00,24995.00,,2022-11-19,
48898,30602,10,1,995.00,995.00,,2022-11-19,
48899,30602,17,1,495.00,495.00,,2022-11-19,
48900,30603,16,1,79.00,79.00,,,2022-07-22
48901,30604,11,1,17995.00,17995.00,,2022-11-19,
48902,30604,17,1,495.00,495.00,,2022-11-19,
48903,30604,13,5,4.95,24.75,,2022-11-19,
48904,30605,13,1,4.95,4.95,,,2022-07-22
48905,30605,16,1,79.00,79.00,,,2022-07-22
